sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION X (°);ORIENTATION Y (°);ORIENTATION Z (°);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);Satellites in range;Temperature (F);Level (%);Voltage (Volt);Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
-5.7509;-7.203;10.2783;-3.8539;-4.8661;7.592;-1.897;-2.3368;2.6863;-0.102;-0.1063;0.4879;1465.0;-5.2;1.3;-42.6;127.75;31.04;25.82;2.0;55.328;19.519049;-96.91556;4319.35;0.0;12.903226;20 / 20;88.5;54.0;3.783;543583;2014-11-08 14:03:23:380
-5.0715;-3.9301;7.1772;-4.3413;-4.5269;7.5386;-0.7302;0.5968;-0.3614;-0.2991;-0.0956;0.7768;1502.0;-8.5;4.0;-41.8;112.25;27.49;29.94;2.0;54.19;19.519049;-96.91556;4319.35;0.0;12.903226;20 / 20;88.5;54.0;3.783;544084;2014-11-08 14:03:23:881
-4.0642;-3.8253;7.5196;-4.3685;-4.2183;7.7001;0.3044;0.393;-0.1806;-0.2634;-0.1119;-0.2732;1430.0;-12.7;7.9;-41.0;97.05;22.94;30.04;2.0;52.651;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;544585;2014-11-08 14:03:24:382
-3.401;-4.3802;5.1427;-3.9797;0.5332;8.947;0.5788;-4.9134;-3.8042;-1.2189;0.1087;0.1931;1395.0;-16.7;5.3;-41.1;78.32;-3.12;23.98;2.0;51.89;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;545085;2014-11-08 14:03:24:882
-2.6576;-7.1365;6.277;-2.9941;-7.4021;5.6933;0.3366;0.2656;0.5837;-1.0767;0.5236;-1.5087;1355.0;-17.4;20.6;-33.6;83.54;37.29;29.79;2.0;53.64;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;545585;2014-11-08 14:03:25:382
0.1065;-8.0415;4.3269;0.2444;-8.9325;4.04;-0.1379;0.8909;0.2869;0.6495;-0.1422;0.1766;1293.0;-25.4;19.3;-30.8;133.26;65.62;-3.46;2.0;53.466;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;546085;2014-11-08 14:03:25:882
-0.6937;-7.838;3.7368;0.7966;-8.7479;4.36;-1.4903;0.9099;-0.6232;-0.0205;-0.1979;0.078;1283.0;-27.2;18.5;-28.3;133.34;63.13;-10.35;2.0;53.354;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;546585;2014-11-08 14:03:26:382
-0.3962;-8.2414;3.1125;0.2332;-8.6614;4.5931;-0.6294;0.4199;-1.4807;0.584;-0.0892;0.0101;1215.0;-29.2;19.4;-26.2;123.32;65.26;-4.51;2.0;55.589;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;547085;2014-11-08 14:03:26:882
-3.2519;-10.3334;1.6472;-2.3546;-9.0375;2.9916;-0.8973;-1.2959;-1.3444;-2.1883;-2.8565;3.1266;1198.0;-23.7;28.3;-22.9;100.26;65.18;17.24;2.0;54.492;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;547585;2014-11-08 14:03:27:382
-6.0825;0.5022;1.9603;-6.4733;6.956;2.425;0.3909;-6.4538;-0.4647;2.5329;-1.0362;2.502;1084.0;38.5;-5.3;-1.9;332.7;-45.18;69.46;2.0;54.477;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;548085;2014-11-08 14:03:27:882
-1.9201;7.8081;4.6364;-4.2477;8.3998;2.7516;2.3275;-0.5917;1.8848;-0.7758;0.5768;-0.8978;1084.0;36.2;-11.5;-4.9;325.69;-58.93;57.07;2.0;59.404;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;548586;2014-11-08 14:03:28:383
-4.8471;8.3707;1.9782;-4.7326;8.4622;1.4711;-0.1144;-0.0915;0.5071;-0.0871;0.2732;-0.0621;923.0;37.8;-12.1;4.2;328.06;-59.64;72.73;2.0;57.249;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;549086;2014-11-08 14:03:28:883
-3.6984;8.7472;1.3078;-3.86;8.8914;1.4878;0.1615;-0.1442;-0.18;0.249;-0.0088;0.0559;749.0;35.8;-17.1;5.4;320.88;-65.05;68.92;2.0;52.847;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;549586;2014-11-08 14:03:29:383
-3.6996;9.0591;1.7885;-3.3571;9.026;1.8526;-0.3425;0.0331;-0.0641;-0.1558;0.3811;0.0913;740.0;34.6;-19.8;6.6;312.51;-67.06;63.83;2.0;53.517;19.51904;-96.915565;4316.13;0.9;12.903226;19 / 19;88.5;54.0;3.783;550086;2014-11-08 14:03:29:883
-3.4895;9.1327;1.8759;-3.0263;9.0859;2.1112;-0.4632;0.0467;-0.2354;-0.0493;-0.0394;-0.0953;750.0;26.5;-22.7;9.1;288.47;-68.06;56.08;2.0;54.539;19.51904;-96.915565;4316.13;0.9;12.903226;20 / 20;88.5;54.0;3.783;550586;2014-11-08 14:03:30:383
-2.8162;9.1034;2.0291;-2.9245;9.0849;2.2543;0.1083;0.0184;-0.2252;-0.0413;0.0314;0.0067;791.0;30.9;-24.3;10.0;286.7;-67.88;52.37;2.0;54.054;19.51904;-96.915565;4316.13;0.9;12.903226;20 / 20;88.5;54.0;3.783;551086;2014-11-08 14:03:30:883
-2.5426;8.9974;2.0937;-2.9486;9.083;2.2303;0.406;-0.0856;-0.1366;0.0706;-0.0599;-0.1324;760.0;30.9;-24.7;10.0;286.47;-67.85;52.9;2.0;53.588;19.51904;-96.915565;4316.13;0.9;12.903226;20 / 20;88.5;54.0;3.783;551586;2014-11-08 14:03:31:383
-2.2416;8.7251;2.1422;-2.9618;9.1121;2.09;0.7203;-0.387;0.0522;0.0269;0.0194;-0.066;749.0;30.5;-23.9;10.0;289.66;-68.31;54.79;2.0;53.634;19.51904;-96.915565;4316.13;0.9;12.903226;20 / 20;88.5;54.0;3.783;552086;2014-11-08 14:03:31:883
-3.1574;8.7783;2.0692;-3.144;9.0289;2.1826;-0.0133;-0.2506;-0.1134;0.0072;0.1609;-0.0538;759.0;31.0;-23.9;9.6;289.23;-67.65;55.0;2.0;53.505;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 20;88.5;54.0;3.783;552586;2014-11-08 14:03:32:383
-3.4488;9.5571;2.2218;-3.0741;8.9973;2.4018;-0.3747;0.5597;-0.18;0.0578;0.2711;0.1252;760.0;31.0;-24.3;10.4;284.98;-66.56;52.0;2.0;54.63;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 20;88.5;54.0;3.783;553087;2014-11-08 14:03:32:884
-2.0494;8.2905;2.4876;-3.1223;8.8431;2.8671;1.0729;-0.5526;-0.3795;-0.7065;-0.3451;-0.4597;886.0;30.4;-25.1;9.4;282.14;-65.84;50.36;2.0;53.118;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 20;88.5;54.0;3.783;553588;2014-11-08 14:03:33:385
-4.3066;5.9963;6.5416;-4.4316;6.1217;6.2495;0.125;-0.1254;0.2921;-0.6021;0.1766;0.2306;828.0;32.9;-22.0;2.2;257.37;-38.63;35.34;2.0;53.907;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 20;88.5;54.0;3.783;554088;2014-11-08 14:03:33:885
-4.5029;5.4983;6.1166;-4.3049;5.7919;6.6401;-0.198;-0.2936;-0.5236;-0.1542;0.1236;0.057;868.0;32.1;-23.3;-1.5;253.52;-36.2;32.96;2.0;54.248;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 20;88.5;54.0;3.783;554588;2014-11-08 14:03:34:385
-8.0858;0.1562;-0.3077;-8.6955;4.3223;1.37;0.6097;-4.1661;-1.6776;2.1148;1.8671;-2.8216;505.0;34.7;-6.6;18.5;264.33;-34.2;51.75;2.0;57.664;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 20;88.5;54.0;3.783;555088;2014-11-08 14:03:34:885
-9.4044;-7.6638;2.5594;-5.7234;-6.8801;4.0096;-3.681;-0.7837;-1.4502;3.2232;-0.1443;-1.1731;497.0;-7.8;38.9;-10.9;25.94;44.55;54.99;2.0;61.008;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 19;88.5;54.0;3.783;555588;2014-11-08 14:03:35:385
-4.2814;-5.0578;6.2417;-6.0052;-5.4684;5.4959;1.7238;0.4106;0.7458;0.2842;-0.0501;-0.2144;1336.0;-11.6;31.8;-27.5;51.43;31.9;48.53;2.0;57.063;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 19;88.5;54.0;3.783;556088;2014-11-08 14:03:35:885
-5.9161;-6.0262;5.9376;-5.4973;-5.7399;5.7449;-0.4188;-0.2863;0.1927;0.8743;-0.4397;0.2141;1156.0;-8.1;32.8;-23.5;46.93;35.82;43.74;2.0;59.214;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 19;88.5;54.0;3.783;556588;2014-11-08 14:03:36:385
-6.3273;-4.8034;5.3858;-5.9235;-5.248;5.7915;-0.4038;0.4446;-0.4057;-0.3987;-0.1931;0.0826;1217.0;-4.7;35.4;-17.9;33.48;32.35;45.65;2.0;59.463;19.51904;-96.91556;4325.81;0.0;9.677419;19 / 19;88.5;54.0;3.783;557089;2014-11-08 14:03:36:886
-5.7616;-5.6629;5.6413;-6.1332;-5.1835;5.6291;0.3715;-0.4794;0.0123;-0.0088;-0.1108;0.2336;904.0;-0.1;39.2;-11.4;18.21;32.65;47.2;2.0;58.556;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;557590;2014-11-08 14:03:37:387
-5.7365;-5.2888;6.6337;-5.9893;-5.3338;5.6435;0.2528;0.045;0.9903;0.4418;0.106;-0.094;1023.0;-1.2;38.3;-15.9;24.73;32.11;46.61;2.0;65.922;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;558090;2014-11-08 14:03:37:887
-2.8587;-5.7796;7.021;-5.5094;-5.7144;5.7587;2.6507;-0.0652;1.2623;-0.51;0.8168;-0.5782;1331.0;-7.7;33.1;-23.8;48.3;35.64;43.73;2.0;58.1;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;558590;2014-11-08 14:03:38:387
-3.1286;-5.5803;6.5673;-5.0133;-6.4631;5.4098;1.8847;0.8828;1.1575;0.0509;-0.4711;0.3467;1445.0;-10.1;33.5;-22.7;50.5;41.23;42.82;2.0;58.338;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;559090;2014-11-08 14:03:38:887
-6.3321;-6.687;5.0625;-5.3702;-4.9503;6.5441;-0.9619;-1.7367;-1.4816;0.5143;0.0407;-0.5257;1512.0;-7.6;35.5;-22.3;38.8;30.32;39.37;2.0;56.93;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;559590;2014-11-08 14:03:39:387
-4.6956;-5.1565;5.5318;-5.0263;-6.0052;5.9029;0.3306;0.8487;-0.3711;-0.2325;0.0144;0.0802;1587.0;-10.2;33.8;-23.2;48.22;37.76;40.41;2.0;56.894;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;560090;2014-11-08 14:03:39:887
-4.8016;-5.9484;6.2662;-4.943;-5.9417;6.036;0.1414;-0.0067;0.2302;-0.0961;-0.0746;-0.0011;1546.0;-10.7;33.8;-22.0;46.52;36.54;38.67;2.0;56.663;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;560590;2014-11-08 14:03:40:387
-4.455;-5.843;6.3123;-4.6419;-6.2468;5.9666;0.1869;0.4038;0.3457;0.0349;0.0011;-0.0517;1511.0;-11.5;33.8;-21.6;48.85;39.71;38.06;2.0;56.112;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;561090;2014-11-08 14:03:40:887
-4.6262;-5.433;6.957;-4.7003;-6.0101;6.1608;0.0741;0.5771;0.7961;-0.1462;0.0413;-0.0229;1540.0;-11.9;34.2;-21.6;48.0;37.8;37.34;2.0;56.7;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;561590;2014-11-08 14:03:41:387
-4.394;-5.8718;6.1022;-4.6855;-6.0341;6.1487;0.2915;0.1623;-0.0465;-0.0013;0.0077;0.0269;1517.0;-11.5;33.8;-21.6;47.64;37.97;37.31;2.0;56.071;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;562090;2014-11-08 14:03:41:887
-4.3557;-6.1232;5.3911;-4.429;-6.0777;6.2941;0.0733;-0.0455;-0.903;-0.012;0.2149;-0.2895;1555.0;-13.0;34.2;-21.2;46.4;38.33;37.45;2.0;54.357;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;562590;2014-11-08 14:03:42:387
-3.5686;-6.0148;6.6948;-4.5242;-6.1363;6.1683;0.9556;0.1215;0.5265;0.5926;-0.1981;-0.172;1506.0;-12.7;33.4;-21.6;50.53;39.04;36.67;2.0;55.015;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;563090;2014-11-08 14:03:42:887
-5.0368;-5.8478;5.8041;-4.7223;-5.9444;6.2076;-0.3145;0.0965;-0.4035;-0.0913;0.0807;-0.0059;1557.0;-11.9;33.4;-22.0;49.05;37.59;36.66;2.0;53.47;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;563590;2014-11-08 14:03:43:387
-5.4803;-5.6108;5.1014;-4.7943;-5.6416;6.4309;-0.686;0.0308;-1.3295;0.1723;-0.1116;0.3894;1511.0;-11.1;34.3;-21.1;46.07;38.04;38.75;2.0;54.967;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;564090;2014-11-08 14:03:43:887
-4.8219;-4.7878;6.7157;-4.8505;-5.5712;6.4502;0.0285;0.7834;0.2655;0.0024;0.0953;-0.2482;1577.0;-9.9;33.1;-23.9;48.73;34.62;36.94;2.0;60.865;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;564590;2014-11-08 14:03:44:387
-4.7938;-5.533;6.4452;-5.0034;-5.5692;6.334;0.2096;0.0362;0.1112;-0.0067;-0.0067;0.0253;1535.0;-14.9;33.5;-23.1;48.51;34.6;38.31;2.0;65.093;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;565090;2014-11-08 14:03:44:887
-5.1433;-5.3439;6.2638;-5.0512;-5.6122;6.2577;-0.0922;0.2684;0.0061;-0.029;0.0985;-0.0959;1542.0;-9.5;33.9;-22.3;44.81;34.77;38.74;2.0;54.57;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;565590;2014-11-08 14:03:45:387
-4.892;-5.3822;6.1621;-5.0945;-5.6048;6.2292;0.2025;0.2226;-0.0672;0.0115;0.0338;-0.0458;1548.0;-9.5;33.9;-22.3;44.28;34.86;39.28;2.0;52.859;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;566090;2014-11-08 14:03:45:887
-5.2116;-5.3103;6.2058;-5.1444;-5.6106;6.1828;-0.0672;0.3002;0.0229;-0.045;0.0088;0.0455;1541.0;-9.8;33.9;-22.7;46.29;34.9;39.11;2.0;53.658;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;566590;2014-11-08 14:03:46:387
-5.3151;-5.5468;5.5653;-5.0653;-5.5654;6.2881;-0.2498;0.0186;-0.7227;0.1574;0.0754;-0.1627;1518.0;-9.4;33.9;-22.7;45.54;34.58;38.85;2.0;54.468;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;567090;2014-11-08 14:03:46:887
-4.8339;-6.0292;5.7269;-4.8525;-5.6339;6.394;0.0186;-0.3953;-0.6671;0.1585;-0.0437;-0.1859;1482.0;-15.5;33.9;-21.9;47.7;35.06;37.2;2.0;62.978;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;567590;2014-11-08 14:03:47:387
-4.5993;-6.1447;5.5797;-4.3561;-6.2997;6.1244;-0.2431;0.155;-0.5447;0.0722;-0.0897;-0.1955;1457.0;-12.2;33.9;-21.5;47.7;39.41;37.16;2.0;53.122;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;568091;2014-11-08 14:03:47:888
-3.9175;-6.1675;6.1746;-4.2618;-6.3946;6.0924;0.3443;0.2271;0.0823;0.0967;-0.0043;-0.013;1450.0;-13.8;33.9;-20.6;49.91;40.7;34.97;2.0;52.949;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;568591;2014-11-08 14:03:48:388
-4.4813;-7.4759;4.1563;-4.7472;-7.0046;4.9569;0.2659;-0.4713;-0.8005;-1.5002;0.0469;0.5521;1323.0;-12.6;34.3;-18.7;46.62;41.4;36.81;2.0;52.46;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;569091;2014-11-08 14:03:48:888
-5.4863;-8.7466;0.2616;-5.0286;-8.4084;0.4271;-0.4577;-0.3382;-0.1656;-0.6767;0.1939;-0.2016;612.0;-8.9;39.7;10.9;351.27;55.93;74.31;2.0;60.495;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;569591;2014-11-08 14:03:49:388
-4.5191;-8.6293;-0.6315;-4.688;-8.5953;-0.5596;0.1689;-0.034;-0.0719;0.0498;0.0589;0.0053;424.0;-10.6;37.9;14.2;329.59;61.2;97.84;2.0;60.285;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;570091;2014-11-08 14:03:49:888
-4.4436;-8.1708;-0.0341;-4.7277;-8.5839;-0.3683;0.284;0.4131;0.3342;0.1142;0.3622;-0.0652;484.0;-11.8;38.3;11.9;332.98;61.08;94.45;2.0;56.704;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;570591;2014-11-08 14:03:50:388
-4.853;-8.2007;-0.3915;-4.9021;-8.4728;-0.5925;0.0491;0.2721;0.2011;0.0977;0.1332;0.0517;466.0;-11.2;38.7;11.5;334.57;59.77;96.89;2.0;52.808;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;571092;2014-11-08 14:03:50:889
-6.0807;-8.1786;-0.1712;-5.5676;-8.0685;0.2677;-0.5131;-0.1101;-0.4389;0.2559;-0.0165;-0.0746;619.0;-8.8;39.5;9.0;343.19;56.14;89.96;2.0;55.433;19.519035;-96.91556;4325.81;0.0;9.677419;18 / 18;86.5;54.0;3.784;571592;2014-11-08 14:03:51:389
-6.2764;-7.9194;-0.0898;-5.8371;-7.8743;0.3062;-0.4393;-0.0451;-0.3959;-0.0136;-0.0482;0.0394;658.0;-5.8;40.3;7.2;347.01;53.41;87.0;2.0;58.497;19.519035;-96.91556;4325.81;0.0;9.677419;18 / 18;86.5;54.0;3.784;572092;2014-11-08 14:03:51:889
-5.9083;-7.9182;0.228;-5.904;-7.8151;0.4868;-0.0043;-0.1031;-0.2588;0.0226;-0.0639;-0.0418;656.0;-5.5;40.3;7.2;347.04;52.57;85.69;2.0;52.86;19.519035;-96.91556;4325.81;0.0;9.677419;18 / 18;86.5;54.0;3.784;572593;2014-11-08 14:03:52:390
-6.107;-7.2796;2.5911;-4.3747;-8.2127;3.0958;-1.7324;0.9332;-0.5047;0.0658;-0.5073;0.6969;1061.0;-11.0;40.7;-0.9;13.69;56.87;54.71;2.0;53.548;19.519035;-96.91556;4325.81;0.0;9.677419;18 / 18;86.5;54.0;3.784;573093;2014-11-08 14:03:52:890
-3.134;-6.9791;7.0539;-4.2379;-6.3411;6.1645;1.1039;-0.638;0.8894;1.3633;-0.5441;-0.4554;1034.0;-5.6;40.3;-3.4;12.16;44.6;43.21;2.0;55.14;19.519035;-96.91556;4325.81;0.0;9.677419;18 / 18;86.5;54.0;3.784;573593;2014-11-08 14:03:53:390
-6.3171;1.7232;7.3412;-4.2038;3.3268;8.2116;-2.1133;-1.6036;-0.8704;2.3806;1.3406;0.8562;1387.0;14.8;3.1;-37.6;23.91;-19.83;27.11;2.0;58.41;19.519035;-96.91556;4325.81;0.0;9.677419;18 / 18;86.5;54.0;3.784;574094;2014-11-08 14:03:53:891
-1.7909;8.1421;1.892;-2.3473;9.1561;2.6126;0.5565;-1.014;-0.7206;-1.1635;-0.6128;-0.5137;1025.0;17.9;-15.7;-30.5;14.19;-69.01;41.94;2.0;58.605;19.519035;-96.91556;4325.81;0.0;9.677419;18 / 18;86.5;54.0;3.784;574595;2014-11-08 14:03:54:392
-1.7921;4.4065;6.8444;-3.2074;5.6568;7.3405;1.4153;-1.2503;-0.4961;0.6874;0.1691;-0.494;1446.0;16.7;6.6;-36.2;350.71;-33.68;18.73;2.0;56.334;19.519035;-96.91556;4325.81;0.0;9.677419;18 / 18;86.5;54.0;3.784;575095;2014-11-08 14:03:54:892
-6.1621;4.4843;5.4259;-5.1022;5.0951;6.6466;-1.0599;-0.6108;-1.2207;-0.3811;0.2812;-0.2;1450.0;23.5;7.6;-30.8;0.01;-33.04;33.7;2.0;56.653;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;575595;2014-11-08 14:03:55:392
-5.7604;3.6302;5.7946;-6.3811;4.2003;6.1489;0.6207;-0.5701;-0.3543;0.0935;0.1382;-0.1225;1296.0;26.2;13.2;-25.7;359.89;-25.23;44.92;2.0;58.667;19.519035;-96.91556;4325.81;0.0;9.677419;19 / 19;86.5;54.0;3.784;576095;2014-11-08 14:03:55:892
-6.3518;3.4129;6.2393;-6.6235;3.7638;6.1752;0.2717;-0.3509;0.0641;-0.0397;0.0208;-0.2189;1181.0;26.8;14.8;-23.2;358.07;-23.03;46.92;2.0;53.782;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;576595;2014-11-08 14:03:56:392
-6.8582;2.8377;5.7904;-6.7294;3.283;6.333;-0.1287;-0.4453;-0.5426;-0.0439;-0.0338;-0.0458;1189.0;27.6;17.2;-20.8;351.98;-19.56;46.74;2.0;51.384;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;577095;2014-11-08 14:03:56:892
-6.6732;3.3794;6.4093;-6.8441;3.1556;6.2746;0.1709;0.2238;0.1347;0.0322;0.0312;0.0117;1183.0;27.7;18.0;-19.6;351.52;-18.77;47.49;2.0;53.058;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;577595;2014-11-08 14:03:57:392
-6.5296;3.125;6.0855;-6.7941;3.1986;6.3071;0.2645;-0.0736;-0.2216;-0.0317;-0.0112;-0.02;1186.0;28.5;17.6;-19.2;348.35;-19.04;47.13;2.0;53.42;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;578095;2014-11-08 14:03:57:892
-6.6433;2.6983;6.0974;-6.9525;2.98;6.2412;0.3092;-0.2817;-0.1438;-0.0152;0.0466;-0.1337;1174.0;28.6;17.6;-18.4;347.56;-18.47;47.86;2.0;57.896;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;578595;2014-11-08 14:03:58:392
-6.9031;2.4187;6.01;-6.9515;2.8505;6.3024;0.0485;-0.4318;-0.2924;0.0615;0.0117;0.0373;1146.0;28.5;18.8;-17.2;346.06;-16.9;47.8;2.0;54.037;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;579095;2014-11-08 14:03:58:892
-6.1172;7.9841;8.773;-5.3503;4.9146;6.5873;-0.7669;3.0695;2.1857;1.6797;-0.776;0.7755;1195.0;28.5;18.4;-18.5;345.15;-19.16;45.64;2.0;49.873;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;579596;2014-11-08 14:03:59:393
-0.8056;7.7231;5.794;-0.6741;8.5066;4.8326;-0.1315;-0.7835;0.9614;-1.2115;1.4679;0.0724;1015.0;27.3;-10.7;-23.3;306.64;-60.16;7.94;2.0;57.361;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;580096;2014-11-08 14:03:59:893
-4.2347;5.6808;5.797;-5.6506;6.0924;5.208;1.4159;-0.4116;0.5889;0.3896;0.4141;-0.3856;732.0;37.2;-5.4;-4.4;304.25;-40.11;42.09;2.0;62.662;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;580596;2014-11-08 14:04:00:393
-6.3345;6.6637;2.733;-6.3022;6.7158;3.369;-0.0323;-0.0522;-0.636;0.0711;0.086;-0.0365;500.0;38.5;-4.4;2.5;313.08;-43.22;61.87;2.0;50.562;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;581096;2014-11-08 14:04:00:893
-6.1866;6.7983;3.1771;-6.4213;6.6766;3.2187;0.2347;0.1217;-0.0416;0.0083;-0.0439;-0.0352;496.0;38.7;-4.8;3.1;313.55;-42.91;63.38;2.0;51.476;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;581596;2014-11-08 14:04:01:393
-6.5793;6.514;3.1029;-6.4817;6.6398;3.1736;-0.0976;-0.1257;-0.0707;0.0013;0.0328;0.0075;494.0;38.8;-4.4;3.1;315.09;-42.8;63.84;2.0;54.2;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;582096;2014-11-08 14:04:01:893
-3.8732;7.1593;3.383;-4.992;8.0911;2.405;1.1188;-0.9319;0.978;0.5467;-1.3103;0.0258;554.0;38.8;-10.4;2.7;319.75;-47.43;66.02;2.0;52.528;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;582596;2014-11-08 14:04:02:393
-5.8808;8.3965;1.6239;-5.5962;7.6762;2.4349;-0.2846;0.7202;-0.811;0.1334;-0.4101;-0.9476;907.0;35.1;-5.5;-14.7;356.58;-57.84;66.37;2.0;53.906;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;583096;2014-11-08 14:04:02:893
-4.5663;6.8271;3.7278;-5.2294;7.5213;3.5006;0.6631;-0.6942;0.2272;0.1153;-0.2032;-0.1265;1062.0;34.1;-2.9;-16.4;348.06;-50.08;56.2;2.0;58.928;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;583596;2014-11-08 14:04:03:393
-7.9134;6.7169;0.6015;-7.1494;6.6578;0.854;-0.764;0.0591;-0.2524;0.3928;0.2956;0.2048;1085.0;34.7;-0.4;-13.8;21.52;-42.76;83.19;2.0;60.685;19.519035;-96.91556;4325.81;0.0;9.677419;20 / 20;86.5;54.0;3.784;584096;2014-11-08 14:04:03:893
